GOPrimaryKey,CouncilDistrict,GOHighestOffenseDesc,HighestNIBRS,GOReportDate,GOLocation,ClearanceStatus,ClearanceDate,GODistrict,GOLocationZip,GOCensusTract,GOXCoordinate,GOYCoordinate,RIN,PrimaryKey,DateOccurred,TimeOccurred,Location,AreaCommand,NatureOfContact,ReasonDesc,R2RLevel,MasterSubjectID,SubjectSex,SubjectRace,SubjectEthnicity,SubjectConductDesc,SubjectResistance,WeaponUsed1,WeaponUsed2,WeaponUsed3,WeaponUsed4,WeaponUsed5,NumberShots,SubjectEffects,EffectonOfficer,OfficerOrganizationDesc,OfficerCommissionDate,OfficerYrsofService,XCoordinate,YCoordinate,CouncilDistrict
2015481668,5,"THEFT BY SHOPLIFTING          ",Theft,17-Feb-15,"9300 S IH 35 SVRD SB                                                                                ",C,17-Feb-15,F,78748,24.21,3100423,10033116,156483,2015481668,"02/17/2015 12:00:00 AM",2247,"9300 S IH 35 SVRD SB",FR,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"190841152: 2015481668",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 400 REG IV PATROL","11/30/2012 12:00:00 AM",2,3100423,10033116,5
2015490066,4,"BURGLARY OF RESIDENCE         ",Burglary,18-Feb-15,"7581 CHEVY CHASE DR                                                                                 ",C,24-Feb-15,I,78752,18.04,3125578,10096933,156364,2015490066,"02/18/2015 12:00:00 AM",109,"7581 CHEVY CHASE DR",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459080370: 2015490066",M,W,H,"","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 800 REG I PATROL","05/30/2014 12:00:00 AM",1,3125578,10096933,4
2015510647,1,"TAKE WEAPON FRM POLICE OFFICER","Agg Assault",20-Feb-15,"2100 BLOCK WHELESS LN                                                                               ",C,20-Feb-15,I,78723,21.12,3132058,10087522,156642,2015510647,"02/20/2015 12:00:00 AM",1000,"2100 BLOCK WHELESS LN",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"459120372: 2015510647",M,W,N,"","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","",1,"MINOR INJURY","SERIOUS INJURY","IDA 100 REG I PATROL","11/21/1997 12:00:00 AM",17,3132058,10087522,1
2015520363,7,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",21-Feb-15,"11951 SUNHILLOW BND                                                                                 ",C,25-Feb-15,E,78758,18.44,3125945,10119253,156643,2015520363,"02/21/2015 12:00:00 AM",338,"11951 SUNHILLOW BND",ED,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"169936733: 2015520363",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","EDWARD 500 REG II PATROL","03/23/2012 12:00:00 AM",3,3125945,10119253,7
2015520363,7,"AGG ASLT STRANGLE/SUFFOCATE   ","Agg Assault",21-Feb-15,"11951 SUNHILLOW BND                                                                                 ",C,25-Feb-15,E,78758,18.44,3125945,10119253,156821,2015520363,"02/21/2015 12:00:00 AM",338,"11951 SUNHILLOW BND",ED,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"169936733: 2015520363",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",2,"MINOR INJURY","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","EDWARD 700 REG II PATROL","05/30/2014 12:00:00 AM",1,3125945,10119253,7
2015551369,5,"THEFT                         ",Theft,24-Feb-15,"9300 S IH 35 SVRD SB                                                                                ",C,6-May-15,F,78748,24.21,3100423,10033116,156761,2015551369,"02/24/2015 12:00:00 AM",1932,"9300 S IH 35 SVRD SB",FR,"VIEWED OFFENSE","IN CUSTODY, MAINTAINING CONTROL",3,"459063151: 2015551369",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","MINOR INJURY","LEAVING THE SCENE UNIT HWY ENFORCEMENT","07/21/1995 12:00:00 AM",20,3100423,10033116,5
2015551369,5,"THEFT                         ",Theft,24-Feb-15,"9300 S IH 35 SVRD SB                                                                                ",C,6-May-15,F,78748,24.21,3100423,10033116,156801,2015551369,"02/24/2015 12:00:00 AM"," ","9300 S IH 35 SVRD SB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"459063151: 2015551369",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 300 REG IV PATROL","04/27/2007 12:00:00 AM",8,3100423,10033116,5
2015551369,5,"THEFT                         ",Theft,24-Feb-15,"9300 S IH 35 SVRD SB                                                                                ",C,6-May-15,F,78748,24.21,3100423,10033116,156805,2015551369,"02/24/2015 12:00:00 AM",1940,"9300 S IH 35 SVRD SB",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459063151: 2015551369",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DWI TEAM 1 REG III HWY ENFORCEMENT","05/10/2002 12:00:00 AM",13,3100423,10033116,5
2015570175,3,"ROBBERY BY ASSAULT            ",Robbery,26-Feb-15,"1920 E RIVERSIDE DR                                                                                 ",C,6-Mar-15,H,78741,23.04,3119174,10061567,156884,2015570175,"02/26/2015 12:00:00 AM",726,"1920 E RIVERSIDE DR",HE,"DISPATCHED CALL","NECESSARY TO DEFEND REPORTING OFFICER",3,"333591660: 2015570175",M,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 700 REG III PATROL","03/23/2012 12:00:00 AM",3,3119174,10061567,3
2015601136,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",1-Mar-15,"2203 VENTURA DR                                                                                     ",C,4-Mar-15,H,78741,23.07,3116204,10052384,157065,2015601136,"03/01/2015 12:00:00 AM"," ","2203 VENTURA DR",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"317531212: 2015601136",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 400 REG III PATROL","07/13/2012 12:00:00 AM",3,3116204,10052384,3
2015601136,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",1-Mar-15,"2203 VENTURA DR                                                                                     ",C,4-Mar-15,H,78741,23.07,3116204,10052384,157066,2015601136,"03/01/2015 12:00:00 AM"," ","2203 VENTURA DR",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"317531212: 2015601136",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 300 REG III PATROL","03/23/2012 12:00:00 AM",3,3116204,10052384,3
2015601136,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",1-Mar-15,"2203 VENTURA DR                                                                                     ",C,4-Mar-15,H,78741,23.07,3116204,10052384,157067,2015601136,"03/01/2015 12:00:00 AM"," ","2203 VENTURA DR",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"317531212: 2015601136",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 400 REG III PATROL","03/23/2012 12:00:00 AM",3,3116204,10052384,3
2015601136,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",1-Mar-15,"2203 VENTURA DR                                                                                     ",C,4-Mar-15,H,78741,23.07,3116204,10052384,157068,2015601136,"03/01/2015 12:00:00 AM"," ","2203 VENTURA DR",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"317531212: 2015601136",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 400 REG III PATROL","07/11/1992 12:00:00 AM",23,3116204,10052384,3
2015650058,4,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",6-Mar-15,"6603 N IH 35 SVRD NB                                                                                ",C,10-Mar-15,I,78752,18.12,3126381,10092414,157126,2015650058,"03/06/2015 12:00:00 AM",40,"6603 N IH 35 SVRD NB",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459251169: 2015650058",M,B,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 800 REG I PATROL","05/30/2014 12:00:00 AM",1,3126381,10092414,4
2015641667,1,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",6-Mar-15,"2702 CREST AVE                                                                                      ",C,10-Mar-15,C,78702,8.02,3126548,10073121,157127,2015641667,"03/06/2015 12:00:00 AM",2239,"2702 CREST AVE",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"373698829: 2015641667",F,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 300 REG III PATROL","05/17/2013 12:00:00 AM",2,3126548,10073121,1
2015641667,1,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",6-Mar-15,"2702 CREST AVE                                                                                      ",C,10-Mar-15,C,78702,8.02,3126548,10073121,157201,2015641667,"03/06/2015 12:00:00 AM",2239,"2702 CREST AVE",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"373698829: 2015641667",F,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 300 REG III PATROL","04/23/2010 12:00:00 AM",5,3126548,10073121,1
2015661049,3,"BURGLARY OF RESIDENCE         ",Burglary,7-Mar-15,"2704 E 4TH ST                                                                                       ",C,9-Mar-15,C,78702,9.02,3123943,10066660,157189,2015661049,"03/07/2015 12:00:00 AM",1318,"2704 E 4TH ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459190182: 2015661049",F,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 100 REG III PATROL","02/08/2002 12:00:00 AM",13,3123943,10066660,3
2015661049,3,"BURGLARY OF RESIDENCE         ",Burglary,7-Mar-15,"2704 E 4TH ST                                                                                       ",C,9-Mar-15,C,78702,9.02,3123943,10066660,157190,2015661049,"03/07/2015 12:00:00 AM",1659,"2704 E 4TH ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"302391150: 2015661049",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 100 REG III PATROL","04/23/2010 12:00:00 AM",5,3123943,10066660,3
2015692012,6,"TAKE WEAPON FRM POLICE OFFICER","Agg Assault",11-Mar-15,"12100 RIATA TRACE PKWY                                                                              ",C,12-Mar-15,A,78727,17.86,3109678,10128556,157343,2015692012,"03/11/2015 12:00:00 AM",406,"12100 RIATA TRACE PKWY",AD,"DISPATCHED CALL","NECESSARY TO DEFEND REPORTING OFFICER",3,"458980994: 2015692012",F,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","ADAM 700 REG II PATROL","12/13/2013 12:00:00 AM",1,3109678,10128556,6
2015692012,6,"TAKE WEAPON FRM POLICE OFFICER","Agg Assault",11-Mar-15,"12100 RIATA TRACE PKWY                                                                              ",C,12-Mar-15,A,78727,17.86,3109678,10128556,157422,2015692012,"03/11/2015 12:00:00 AM"," ","12100 RIATA TRACE PKWY",AD,"DISPATCHED CALL","NECESSARY TO DEFEND ANOTHER",3,"458980994: 2015692012",F,W,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","ADAM 700 REG II PATROL","12/13/2013 12:00:00 AM",1,3109678,10128556,6
2015721359,9,"THEFT                         ",Theft,13-Mar-15,"400 BLOCK E 4TH ST                                                                                  ",C,18-Mar-15,G,78701,11.0,3115283,10069738,157407,2015721359,"03/13/2015 12:00:00 AM",1610,"400 BLOCK E 4TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"28967304: 2015721359",M,B,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHILD ABUSE VIOL CRIMES INVEST","06/23/2006 12:00:00 AM",9,3115283,10069738,9
2015721359,9,"THEFT                         ",Theft,13-Mar-15,"400 BLOCK E 4TH ST                                                                                  ",C,18-Mar-15,G,78701,11.0,3115283,10069738,157425,2015721359,"03/13/2015 12:00:00 AM",1610,"400 BLOCK E 4TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"28967304: 2015721359",M,B,N,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - DRIVE STUN-ENTER # SHOTS","CED - PRONGS-ENTER # SHOTS","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","IDA 400 REG I PATROL","10/07/2011 12:00:00 AM",3,3115283,10069738,9
2015721359,9,"THEFT                         ",Theft,13-Mar-15,"400 BLOCK E 4TH ST                                                                                  ",C,18-Mar-15,G,78701,11.0,3115283,10069738,157441,2015721359,"03/13/2015 12:00:00 AM",1610,"400 BLOCK E 4TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"28967304: 2015721359",M,B,N,"",OTHER,"WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","RISK MANAGEMENT PROFESSIONAL STANDARDS","10/25/1991 12:00:00 AM",23,3115283,10069738,9
2015730212,9,"AGG ASSAULT                   ","Agg Assault",14-Mar-15,"300 E 6TH ST                                                                                        ",C,16-Mar-15,G,78701,11.0,3115155,10070604,157423,2015730212,"03/14/2015 12:00:00 AM",200,"300 E 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO DEFEND ANOTHER",3,"459254384: 2015730212",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","CHEMICAL AGENT - O C SPRAY","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DET TEAM 3 NIGHT REG I SUPRT","10/19/2001 12:00:00 AM",13,3115155,10070604,9
2015730212,9,"AGG ASSAULT                   ","Agg Assault",14-Mar-15,"300 E 6TH ST                                                                                        ",C,16-Mar-15,G,78701,11.0,3115155,10070604,157424,2015730212,"03/14/2015 12:00:00 AM",150,"300 E 6TH ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"459255805: 2015730212",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","MINOR INJURY","GEORGE 400 REG I PATROL","11/30/2012 12:00:00 AM",2,3115155,10070604,9
2015751611,9,"THEFT                         ",Theft,16-Mar-15,"209 E 6TH ST                                                                                        ",C,20-Mar-15,G,78701,11.0,3114846,10070494,157483,2015751611,"03/16/2015 12:00:00 AM",1957,"209 E 6TH ST",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"85330114: 2015751611",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS",OTHER,"WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","GEORGE 400 REG I PATROL","04/23/2010 12:00:00 AM",5,3114846,10070494,9
2015760728,2,"BURGLARY OF RESIDENCE         ",Burglary,17-Mar-15,"1908 E STASSNEY LN                                                                                  ",C,17-Jun-15,F,78744,24.11,3109940,10044393,157485,2015760728,"03/17/2015 12:00:00 AM",1139,"1908 E STASSNEY LN",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"161092281: 2015760728",M,W,H,"",OTHER,"WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","FRANK 200 REG IV PATROL","03/27/1998 12:00:00 AM",17,3109940,10044393,2
2015770871,9,"THEFT                         ",Theft,18-Mar-15,"500 W CESAR CHAVEZ ST                                                                               ",C,23-Apr-15,G,78701,11.0,3112239,10069610,157564,2015770871,"03/18/2015 12:00:00 AM",1225,"500 W CESAR CHAVEZ ST",GE,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"459255609: 2015770871",M,B,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","GEORGE 400 REG I PATROL","09/18/2005 12:00:00 AM",10,3112239,10069610,9
2015770871,9,"THEFT                         ",Theft,18-Mar-15,"500 W CESAR CHAVEZ ST                                                                               ",C,23-Apr-15,G,78701,11.0,3112239,10069610,157665,2015770871,"03/18/2015 12:00:00 AM"," ","500 W CESAR CHAVEZ ST",GE,"VIEWED OFFENSE","IN CUSTODY, MAINTAINING CONTROL",3,"459255609: 2015770871",M,B,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","HOMICIDE UNIT VIOL CRIMES","07/09/1999 12:00:00 AM",16,3112239,10069610,9
2015790395,3,"BURGLARY NON RESIDENCE        ",Burglary,20-Mar-15,"2400 E CESAR CHAVEZ ST                                                                              ",C,31-Mar-15,C,78702,9.02,3122372,10066138,157615,2015790395,"03/20/2015 12:00:00 AM",500,"2400 E CESAR CHAVEZ ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459247948: 2015790395",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 700 REG III PATROL","03/21/2014 12:00:00 AM",1,3122372,10066138,3
2015790395,3,"BURGLARY NON RESIDENCE        ",Burglary,20-Mar-15,"2400 E CESAR CHAVEZ ST                                                                              ",C,31-Mar-15,C,78702,9.02,3122372,10066138,157623,2015790395,"03/20/2015 12:00:00 AM",530,"2400 E CESAR CHAVEZ ST",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"459247948: 2015790395",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","CHARLIE 700 REG III PATROL","03/23/2012 12:00:00 AM",3,3122372,10066138,3
2015820767,4,"THEFT BY SHOPLIFTING          ",Theft,23-Mar-15,"1030 NORWOOD PARK BLVD                                                                              ",C,26-Mar-15,I,78753,18.13,3129997,10096983,157864,2015820767,"03/23/2015 12:00:00 AM"," ","1030 NORWOOD PARK BLVD",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"85131738: 2015820767",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","IDA 200 REG I PATROL","02/08/2002 12:00:00 AM",13,3129997,10096983,4
2015820767,4,"THEFT BY SHOPLIFTING          ",Theft,23-Mar-15,"1030 NORWOOD PARK BLVD                                                                              ",C,26-Mar-15,I,78753,18.13,3129997,10096983,157888,2015820767,"03/23/2015 12:00:00 AM",1359,"1030 NORWOOD PARK BLVD",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"85131738: 2015820767",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 100 REG I PATROL","01/02/2009 12:00:00 AM",6,3129997,10096983,4
2015820767,4,"THEFT BY SHOPLIFTING          ",Theft,23-Mar-15,"1030 NORWOOD PARK BLVD                                                                              ",C,26-Mar-15,I,78753,18.13,3129997,10096983,157925,2015820767,"03/23/2015 12:00:00 AM",1147,"1030 NORWOOD PARK BLVD",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"85131738: 2015820767",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","SWAT SPECIAL OPERATIONS","06/23/2006 12:00:00 AM",9,3129997,10096983,4
2015870452,1,"BURGLARY OF VEHICLE           ",Theft,28-Mar-15,"1950 WEBBERVILLE RD                                                                                 ",C,6-Apr-15,C,78721,21.09,3136562,10077162,158044,2015870452,"03/28/2015 12:00:00 AM",446,"1950 WEBBERVILLE RD",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"436273528: 2015870452",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 700 REG III PATROL","03/23/2012 12:00:00 AM",3,3136562,10077162,1
2015872086,3,"THEFT                         ",Theft,28-Mar-15,"2508 E RIVERSIDE DR                                                                                 ",C,1-Apr-15,H,78741,23.04,3120959,10059177,157986,2015872086,"03/28/2015 12:00:00 AM",2235,"2508 E RIVERSIDE DR",HE,OTHER,"NECESSARY TO EFFECT ARREST / DETENTION",2,"459256403: 2015872086",M,W,H,"","EMPTY HAND ACTIVE AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","HENRY 600 REG III PATROL","11/30/2012 12:00:00 AM",2,3120959,10059177,3
